sim_number,price_vnd
912101068,10000000
353178168,5000000
879158786,500000
334250580,450000
762701965,1000000
818868639,5000000
702703803,1000000
962822141,1000000
329551266,450000
762600344,1000000
889999998,500000000
926867678,13000000
704111981,11100000
865449588,450000
344240872,450000
822445788,500000
344260780,450000
865805717,500000
866004443,450000
866535425,450000
905988666,65000000
766896889,10600000
909171520,1000000
862333626,5000000
818958688,3000000
917747555,12000000
763720820,1000000
961565750,1000000
867884060,500000
879402229,500000
385370770,450000
334875966,450000
343881139,450000
799188321,1000000
786700919,500000
888471456,500000
938430678,5000000
393195579,1000000
941739779,10000000
949281561,1000000
343917997,450000
795115522,5000000
909116031,1000000
334217739,450000
869611996,5000000
705788666,13500000
972193789,13999000
889632199,500000
853039988,5000000
762554345,1000000
818367866,500000
981969395,1000000
326205739,450000
326068766,450000
946514888,14000000
763589585,1000000
385675777,5000000
815288282,3000000
932466977,1000000
943859786,1000000
369894894,10000000
799018688,1000000
336240502,450000
865529091,1000000
354466286,450000
338665066,450000
828882014,12000000
888630119,500000
962331040,500000
865939759,450000
363112013,450000
397811115,3000000
908111269,3000000
763666733,1000000
826958678,11325000
941478337,1000000
877118178,500000
793392555,5000000
857580499,500000
834804904,1000000
989843058,500000
961685279,15000000
787767676,79000000
824335373,3000000
853653456,11000000
927401886,500000
788799688,5000000
359640000,10000000
967870899,3000000
329340539,450000
762622711,1000000
705200566,1000000
865744577,500000
706567252,500000
948820754,1000000
342768888,52000000
326351439,450000
705212018,1000000
776284333,1000000
327179486,450000
937550554,5000000
357356222,3000000
399999741,12000000
976434929,1000000
919397233,500000
367999441,450000
935108386,3000000
949188462,1000000
339777333,50000000
818371837,3000000
886852559,500000
948555503,3000000
901496886,13000000
838686786,10000000
877128988,500000
702731985,1000000
961712290,500000
707777969,10000000
947300200,5000000
869016886,10000000
346600988,450000
384812779,450000
834915444,1000000
329229299,5000000
858668789,10000000
763600355,1000000
856889190,1000000
327398969,450000
918963423,500000
327565039,450000
814853678,11325000
763704804,1000000
824109456,500000
969185234,3000000
926365811,1000000
702341341,5000000
879401289,500000
979272098,3000000
988217939,13000000
862940005,450000
334001566,450000
343258555,12000000
344023886,450000
374872666,3000000
329815488,450000
336298266,450000
901658822,3000000
356561551,450000
348327777,60000000
344010773,450000
859669555,5000000
838779368,3000000
889999399,79000000
762711962,1000000
396868868,169000000
833153939,5000000
784847487,3000000
923092444,5000000
763033644,1000000
329902552,450000
816091989,13000000
344063566,450000
818528686,13000000
762557123,1000000
979621286,3000000
819488922,500000
865325632,450000
327384986,450000
708778889,14000000
327933385,450000
943212148,1000000
327043539,450000
867383838,99000000
763655688,1000000
335492399,450000
705446444,1000000
355788880,5000000
334627739,450000
971973554,500000
792077778,5000000
888986268,10300000
777513883,500000
865484068,450000
916794586,500000
944474678,3000000
763511200,1000000
334731974,1000000
943636244,1000000
964913660,500000
968791566,3000000
343926568,450000
344300207,450000
342191919,65000000
877010694,500000
975407410,450000
967873557,1000000
866681568,5000000
888850004,5000000
877777322,5000000
332021066,450000
889028601,1000000
888797791,1000000
921441987,5000000
388282688,5000000
343318699,450000
928170984,500000
765909090,60000000
896529539,1000000
869110222,3000000
902050302,3000000
343821254,500000
783222077,3000000
968602286,3000000
848936969,3000000
971279379,50000000
328070272,450000
923136136,79000000
702722588,1000000
327238639,450000
342864114,450000
877992254,500000
775088666,10500000
778506000,1000000
862921399,450000
566388679,3000000
326262655,10000000
963990158,500000
773371370,1000000
812352345,5000000
562762033,500000
795732736,1000000
889883695,1000000
523301983,500000
966520975,500000
814108323,500000
814476866,1000000
335469139,450000
326262696,10000000
905523427,500000
375391991,3000000
389276777,5000000
986107999,54300000
705934734,1000000
986784783,3000000
766778888,350000000
946220106,1000000
823140713,500000
762566311,1000000
795717718,1000000
846535378,1000000
983112345,89000000
374637439,500000
783651984,5000000
968611814,500000
395663368,5000000
796478888,68000000
327450234,450000
922475388,500000
773161141,1000000
815791959,500000
886305953,1000000
977275179,3000000
344265889,450000
828312312,10000000
967956596,5000000
971111910,5000000
947007591,1000000
961601486,3000000
327522271,450000
978386986,12000000
984566789,350000000
942805379,1000000
387330888,11900000
972826694,500000
386265660,500000
332483639,450000
868646464,61700000
336324199,450000
763756754,1000000
372941116,450000
902179149,3000000
981834330,500000
778049049,12600000
763159911,1000000
707048999,5000000
946239924,1000000
886838686,88000000
385891123,1000000
899941357,3000000
968897373,3000000
902391454,500000
903888838,188000000
372736524,1000000
343620568,450000
853696333,5000000
973629424,500000
333959799,10000000
705235210,1000000
868033972,500000
705298293,1000000
866683468,5000000
987749074,450000
989432287,500000
866058388,450000
355151986,3000000
389282389,12000000
327140382,450000
333331555,225000000
919407086,3000000
365090909,90000000
328277708,450000
989148314,450000
528112009,5000000
938317111,3000000
762659459,1000000
944465016,1000000
905230532,1000000
827409678,11325000
528395779,500000
943012008,3000000
948712216,1000000
332202679,450000
566686379,3000000
329399921,450000
333331237,10000000
979898868,68000000
972377377,63000000
976172521,500000
784406555,5000000
905190465,500000
914240106,1000000
977122012,5000000
707030384,5000000
862949477,450000
826877878,3000000
343688871,450000
702781012,1000000
975071991,11000000
969506958,3000000
823998979,5000000
967555574,5000000
328707565,500000
877998770,500000
762641010,1000000
349717879,3000000
357165165,10000000
886395436,1000000
333057139,450000
343676166,450000
945534453,1000000
931373710,1000000
814435639,500000
377221291,450000
366705968,500000
978667122,1000000
393662011,5000000
349770330,450000
929898878,5000000
973222010,5000000
344169186,450000
986691222,14000000
333656788,5000000
879289116,500000
762614814,1000000
345376666,75000000
585835265,11600000
908279795,3000000
336244179,450000
865989792,450000
865384039,450000
865241489,450000
334259959,1000000
825276688,5000000
328050175,450000
566909979,1000000
909415901,500000
329201274,450000
846186444,1000000
945503503,12500000
389881886,10199000
334825366,450000
332965286,450000
333331848,10000000
344303306,450000
386969488,1000000
877177704,500000
866895796,450000
777464646,88000000
345662022,3000000
329101439,450000
326131002,450000
865749879,450000
879286887,500000
824101357,3000000
776632010,3000000
332964039,450000
879614868,500000
901555586,60000000
963776168,5000000
983773084,500000
376753444,1000000
973910150,450000
886559959,3000000
774294444,13000000
393342466,500000
905612038,500000
334250209,450000
862934366,450000
977547886,3000000
336030284,450000
896660606,14000000
328070483,450000
327224599,450000
566387879,3000000
937080820,1000000
903198598,3000000
823980678,11325000
901366633,12000000
944641086,1000000
853837999,5000000
896500443,1000000
335876299,450000
773098888,58000000
838146688,13000000
949476735,1000000
836555665,12600000
378976679,5000000
975683087,500000
345853773,450000
358674444,10000000
862999310,450000
847958668,3000000
329343766,450000
705078579,3000000
763822224,3000000
877011273,500000
946721727,1000000
789051198,1000000
327059199,450000
343076768,500000
924868690,500000
388915777,3000000
905686895,10000000
907704345,1000000
814438686,3000000
972404324,500000
879883381,500000
865424346,450000
931581994,5000000
859081234,5000000
343620879,450000
931191062,1000000
329654039,450000
326675399,450000
767446444,3000000
344145288,450000
899066990,3000000
762543943,1000000
346782888,14200000
983224190,500000
913956199,3000000
816281444,1000000
788349555,5000000
988210673,450000
812031678,11325000
822222175,5000000
859677778,3000000
933863688,5000000
326999170,450000
904717194,1000000
907506201,500000
818409409,3000000
775489999,70000000
865440486,450000
906062004,10000000
702713613,1000000
704498888,65000000
946649420,1000000
977711770,3000000
814049678,11325000
966844342,500000
971623486,3000000
367224499,3000000
787037888,11000000
325730991,500000
906346767,5000000
937207778,3000000
336214004,450000
911234523,12890000
343793186,450000
889688996,3000000
988731468,5000000
776396539,3000000
763511964,1000000
343472839,450000
336310610,450000
329310506,450000
333971539,450000
929112779,3000000
379868689,10000000
973975056,500000
795737637,1000000
326888230,450000
909160563,1000000
705923765,1000000
772417418,1000000
945537139,1000000
369699999,699000000
349329669,450000
334090184,450000
904934279,1000000
704798798,5000000
762577571,1000000
765006234,1000000
329050793,450000
982948434,450000
927617669,1000000
763611533,1000000
357774379,450000
816764678,11325000
909183265,1000000
989998793,3000000
562885585,1000000
922503666,11800000
865912342,450000
849136688,3000000
705200677,1000000
866475686,450000
827416688,5000000
337215386,450000
794101101,10000000
984218468,5000000
972212143,450000
386424456,450000
983019089,5000000
919291718,3000000
765588989,5000000
862685958,299000
367326989,450000
963385542,500000
766180000,5000000
363788779,5000000
762531538,1000000
792222253,3000000
949476769,1000000
845333335,10000000
343809969,450000
355923399,3000000
824666662,10000000
343958266,450000
988671971,3000000
888296616,500000
971820320,450000
763502112,1000000
367226566,450000
989278584,450000
777999396,5000000
868556639,5000000
338158969,500000
